WORD_ID,WORD,true_x,true_y,WORD_TOTAL_READING_TIME,surprisal_score,attention_score,cognitive_mass,RDS_linear,RDS_multiplicative,RDS_gated,RDS_sigmoid,RDS_bayesian,RDS_rrf,RDS_spillover_bayesian,RDS_parafoveal,RDS_spillover_rrf,RDS_parafoveal_rrf,RDS_spillover_parafoveal_rrf
4-5-32,unfeignedly,303.9,224.7,1051,26.234,0.0,0.7696,1.0,1.0,0.9122807017543859,1.0,1.0,1.0,0.9928029923504366,1.0,1.0,1.0,1.0
4-5-34,Mary,446.7,234.1,254,11.358,0.2091,0.3419,0.15064328516038067,0.0,0.040528686581318155,0.01953409369366245,0.0,0.24268478817728145,0.30161701180313105,0.0,0.4059717656581888,0.24022050978591658,0.402533424767364
4-5-35,Cavendish.,522.9,235.5,112,14.437,0.0,0.7322,0.32261191399365524,0.0,0.08679468942626836,0.1077503252616487,0.0,0.49454591186890906,0.0,0.0,0.46524757052073024,0.48952417641812285,0.46524757052073024
4-5-36,She,624.6,239.5,237,5.728,0.1626,0.0494,0.021765949947127248,0.0,0.005855855855855856,0.0014849803227485552,0.0,0.053182343472887326,0.0,0.0,0.04282670421995128,0.05264231745474793,0.04282670421995128
4-5-37,ranged,648.9,235.8,209,14.363,0.1783,0.4893,0.21558864998237576,0.0,0.05800142247510669,0.03976481186467455,0.0,0.34838554089123763,0.1458701944043837,0.0,0.3465010025955784,0.3448479522078666,0.3440806498744276
4-5-38,herself,721.4,240.2,394,6.406,0.1354,0.1319,0.2915946778655289,0.06040885841121799,0.15635372214319582,0.08206755945530117,0.0705883109701095,0.30921739551594263,0.17631291130753968,0.0705883109701095,0.3507835442252135,0.3162317644763791,0.3413955094280225
4-5-39,passionately,833.2,245.9,672,15.917,0.0,0.6589,0.7131468425716128,0.5471330935478091,0.7810573731626363,0.8262971990415341,0.7605742912183782,0.837927108481283,0.8848644357747573,0.7605742912183782,0.838399393849741,0.8395728347231101,0.8295815829970977
4-5-41,her,133.8,301.6,199,6.102,0.1861,0.0456,0.14626936385629022,0.01129439265557423,0.005405405405405406,0.018532314248886742,0.010621872120468364,0.10150750783935775,0.050984797494803856,0.010621872120468364,0.2569972524681583,0.11063101182930549,0.2450722130293453
4-5-42,husband's,165.5,296.9,220,5.899,0.0,0.3168,0.2641357044722396,0.07739042528815171,0.03755334281650072,0.06380192000721348,0.0907860435309878,0.2661915129934963,0.18585242884637845,0.0907860435309878,0.3029440105315124,0.2736427768799221,0.2986558970346791
4-5-43,"side,",311.3,286.3,121,7.364,0.0,0.2465,0.2105646545819215,0.049854199139160685,0.02922000948316738,0.03777694387619435,0.07079334496993879,0.2243528969916908,0.0992358909156969,0.07079334496993879,0.21636628146144712,0.2322290000207437,0.2308208747206144
4-5-44,scorning,374.6,294.8,214,18.34,0.0,0.952,0.4194571730701446,0.0,0.11284969179706023,0.23161573631449514,0.0,0.5405850420060883,0.899843646769116,0.6949255530772538,0.6002493113796564,0.5506127548980724,0.637167123892935
4-5-46,mere,455.6,298.8,626,10.392,0.336,0.3214,0.494604221024536,0.2224470957119501,0.3809862494073021,0.3773606992541257,0.3195814755150191,0.5106816846849374,0.40275889741058146,0.3195814755150191,0.46343446537530614,0.515650337891372,0.489233829545815
4-5-49,his,605.5,293.0,319,7.816,0.0793,0.0621,0.2321797253396335,0.024968903903364467,0.07361308677098151,0.046944599963894454,0.027371085733868872,0.22175807043380993,0.1953057552207149,0.027371085733868872,0.45097035013644815,0.2296605219417434,0.4428484313835268
4-5-52,fought,748.3,303.1,723,11.238,0.1493,0.4134,0.6218587548547874,0.35675917340776725,0.4900426742532005,0.6648193522936864,0.552222205426574,0.6856553884968173,0.8154724294403711,0.552222205426574,0.7209592582003718,0.6888473175805776,0.7209592582003718
4-5-53,for,840.0,314.4,326,4.357,0.3496,0.0045,0.21335614583759469,0.0018722054796947247,0.005334281650071123,0.03887126406713333,0.002211368225604858,0.18618813886119712,0.007207865162232964,0.002211368225604858,0.28311969545522314,0.1944517758163729,0.2669631904090894
4-5-55,tooth,138.2,379.1,101,12.033,0.1048,0.3835,0.21470729558313856,0.03436565261108742,0.04545993361782836,0.03941008497396884,0.04034963976156033,0.271903815307051,0.13956389171369335,0.04034963976156033,0.28801268730809115,0.2704675702730022,0.2865819550958548
4-5-56,and,170.9,370.1,203,3.098,0.6778,0.0052,0.002291152626013394,0.0,0.0006164058795637742,0.00014304755730283147,0.0,0.007372231907699938,0.00015465047221855952,0.0,0.0,0.007297372531787985,0.0
4-5-57,nail.,223.9,365.5,298,8.469,0.0,0.2353,0.10367465632710611,0.0,0.02789236605026079,0.010529514593256089,0.0,0.16076221837435958,0.1849964364978841,0.0,0.2956773581451089,0.15912980101576346,0.29276918723680484
4-5-59,expressed,323.2,364.1,989,11.142,0.1762,0.5631,0.8733790665697746,0.6919087636979282,0.6674964438122333,0.9650936031247432,0.9489810149261512,0.8713509946488949,1.0,0.9489810149261512,0.90070989504314,0.872657326893031,0.90070989504314
4-5-61,admiration,449.7,366.2,412,11.004,0.3793,0.6599,0.5226934643934822,0.30028279191543067,0.7822427690848743,0.4402319497716521,0.4915366019874645,0.6454155706668849,0.9486869927896305,0.4915366019874645,0.9169094026198837,0.6490161043207773,0.9169094026198837
4-5-63,"Poirot,",554.8,365.3,444,13.232,0.0,0.4571,0.46833704931041775,0.23964069282233622,0.5418444760550024,0.3220279866239028,0.3532035888506471,0.5625424425616807,0.4651814485787125,0.3532035888506471,0.5120084406756433,0.5669844894408078,0.5003042735269384
4-5-65,he,677.0,368.4,236,3.401,0.3114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0849373352771011,0.0,0.07681431881925302
4-5-66,nodded,737.7,370.1,357,14.055,0.2066,0.4062,0.3898311639824057,0.1680379403686241,0.48150782361308675,0.18596971890451716,0.22861553825890032,0.44502559128177427,0.32285539144708814,0.22861553825890032,0.3952869949303591,0.45066093189556583,0.3925570622099913
4-5-67,thoughtfully.,818.8,374.8,258,11.811,0.0,0.6331,0.46135536724597864,0.22784042823820794,0.7504741583688952,0.30804145203486594,0.42539377109445436,0.5900385938841054,0.5450526489260155,0.42539377109445436,0.5355543628201841,0.5942014383786971,0.5328664290647451
4-5-68,"""Yes,",126.7,427.8,326,4.839,0.0,0.0563,0.024806133239337332,0.0,0.006673779042200095,0.0017163563342117633,0.0,0.05962596356117743,0.009325774727206124,0.0,0.06652266823041966,0.05902050750984559,0.06417584281957948
4-5-69,she,164.2,432.2,485,9.16,0.1626,0.0682,0.030049347902714133,0.0,0.008084400189663348,0.0021304482711677376,0.0,0.07902819303588636,0.013578959951674898,0.0,0.0899332767205884,0.0782257221852425,0.08748764564993686
4-5-70,is,195.9,426.7,345,7.092,0.1882,0.0697,0.2557238705089794,0.0308643221588165,0.08262209577999051,0.05894097788713199,0.03857188436556625,0.293024751404296,0.08719024835880353,0.03857188436556625,0.30651353637031836,0.30020354427973384,0.29767497772743334
4-5-71,of,233.1,434.0,503,7.668,0.1338,0.0116,0.34523681806763573,0.0077704872519063104,0.013750592697961118,0.1303791053481712,0.01343437426977426,0.3222481608898,0.12669409605264786,0.01343437426977426,0.5152993003656297,0.3291302123952574,0.5152993003656297
4-5-72,those,293.9,431.3,632,9.545,0.1621,0.0297,0.41854770482298026,0.02367804219607384,0.03520625889046942,0.23010871284160084,0.04664064818638736,0.41131451672100794,0.14705664170682708,0.04664064818638736,0.46690118879706927,0.41729216751094905,0.46690118879706927
4-5-73,women,320.0,427.4,174,8.646,0.1734,0.2399,0.1936893291615095,0.04112964037460252,0.02843764817449028,0.031676155688742054,0.035136001886600404,0.17681568823906468,0.37298108024693366,0.035136001886600404,0.45925853515786375,0.17953591450888068,0.45925853515786375
4-5-74,who,386.9,428.5,695,4.407,0.2769,0.0393,0.4351307735217662,0.03225220330473445,0.04658605974395448,0.2586258966443425,0.061891075520557816,0.43091399218790344,0.10071927744837376,0.061891075520557816,0.4012107222665298,0.4366926252963577,0.4012107222665298
4-5-75,show,455.7,428.3,251,8.678,0.2496,0.2303,0.2691789166502317,0.0761961477887472,0.2729966808914177,0.06687365179733358,0.10220720085001361,0.26833558061240265,0.3116039550779165,0.10220720085001361,0.4163493911760143,0.2757650731321822,0.4008768571673027
4-5-77,their,507.4,428.1,201,5.684,0.1895,0.0857,0.15557287128455483,0.0197590410226723,0.010158843053579895,0.02070929400406198,0.01725601712141547,0.12263978999942855,0.0572331328266645,0.01725601712141547,0.19773304813971415,0.12934654906691756,0.19278609367541294
4-5-78,best,592.2,433.2,283,6.39,0.2343,0.1766,0.2594263784088737,0.06305718436902098,0.20934091986723566,0.06104094749530854,0.07515283533379494,0.24793353174317484,0.09209015963514151,0.07515283533379494,0.21886856858892534,0.25557019146344356,0.22981694347445752
4-5-80,adversity.,673.1,437.5,390,13.6,0.0,0.6797,0.2994800845964047,0.0,0.08057136083451873,0.08805480617882822,0.0,0.46351954155907094,0.4061303486978215,0.15673895184482511,0.49183945468935397,0.4707325899760876,0.5224303941838897
4-5-82,brings,795.9,445.1,324,8.916,0.1849,0.3255,0.334759108053403,0.12198542365507833,0.38584637268847793,0.11946326716414596,0.14635164403125023,0.33303067694527944,0.1652654020342472,0.14635164403125023,0.29449295269999765,0.33980324024787245,0.30250800410090684
4-5-83,out,864.8,445.3,130,7.125,0.4145,0.0084,0.08330282220056351,0.001312923250076522,0.0009957325746799432,0.007636056501221138,0.001116795723725423,0.03649820515053354,0.002451181701344675,0.001116795723725423,0.055709120780111185,0.04042212731673049,0.05421165718703725
4-5-84,all,124.0,496.4,156,3.903,0.1549,0.02,0.008812125484666903,0.0,0.002370791844476055,0.000566616554372207,0.0,0.032800518434258505,0.0011391969810879534,0.0,0.025363977208599488,0.03246745425907805,0.025363977208599488
4-5-85,that,160.0,498.7,372,4.868,0.1074,0.0663,0.029212195981670783,0.0,0.007859174964438123,0.0020630263628548854,0.0,0.07715342071957663,0.008143134200004542,0.0,0.07865139318720692,0.07636998674776853,0.07865139318720692
4-5-86,is,203.3,495.6,260,4.798,0.1882,0.055,0.18723296849125987,0.017573163103613405,0.006519677572309152,0.029560754379774574,0.016927606883524685,0.14582590172134546,0.05175257520588003,0.016927606883524685,0.2435791092530307,0.1544993863211055,0.23269978928230353
4-5-87,sweetest,249.1,498.6,717,12.776,0.0,0.5178,0.6576931117357656,0.43619708774753957,0.6137980085348507,0.7357629748671414,0.6262748400026897,0.7186300816568606,0.6728206180905245,0.6262748400026897,0.6554499901201254,0.7214871779543285,0.6554499901201254
4-5-88,and,328.3,490.3,105,4.141,0.6778,0.0063,0.002775819527670074,0.0,0.0007467994310099574,0.00017368554568727984,0.0,0.010685883183286341,0.0024189722256141534,0.0,0.08122623763412168,0.010577376213323372,0.07563313865008085
4-5-89,truest,355.0,494.1,543,11.381,0.0,0.4731,0.20845082833979559,0.0,0.056081081081081084,0.03696495904676716,0.0,0.33503386686421155,0.1251614723464709,0.0,0.3325059168894046,0.3316318542177255,0.33011045260994587
4-5-91,them.,457.0,499.0,349,8.526,0.0,0.0895,0.25022507667098715,0.0370157036564667,0.10609293504030345,0.05593362708973527,0.040937795342632234,0.2615700803422979,0.03592369979045993,0.040937795342632234,0.15407034332899588,0.2690682713423061,0.14854849983221602
4-5-93,pride,564.9,503.6,364,10.034,0.3021,0.2885,0.12711491011632006,0.0,0.034198672356567095,0.01456529133145591,0.0,0.20145752090633048,0.06068749578833298,0.0,0.20466247937624787,0.19941187387885898,0.20226701509678915
4-5-94,and,643.0,505.8,208,5.356,0.6778,0.0103,0.004538244624603455,0.0,0.0012209577999051685,0.00028622388134893367,0.0,0.02123546683617356,0.0007024733530993437,0.0,0.0174362193800354,0.02101983691372164,0.0174362193800354
4-5-95,her,652.6,503.8,210,6.05,0.1861,0.0512,0.1338205216113683,0.01112266881437828,0.006069227121858701,0.01587980308386885,0.008664132173451548,0.08191434313814441,0.02231220155787289,0.008664132173451548,0.1292290270503147,0.08915090427845884,0.12152526305480722
4-5-96,jealousy,698.1,502.4,365,11.326,0.1974,0.547,0.48552804827664037,0.26312992687874226,0.6484115694642011,0.3577943166822349,0.42113593236588315,0.600107131316721,0.4507276637893279,0.42113593236588315,0.4833216835891171,0.6041677375152325,0.47814729926050387
4-5-97,"have...""",800.7,510.9,355,6.509,0.0,0.1654,0.07287627775819527,0.0,0.019606448553816973,0.006344365852936533,0.0,0.12724843981861889,0.03918547302949936,0.0,0.1424281558692819,0.12595632924615546,0.13984999017043073
